Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-15.4408	0	-15.4408	13.9189	0.010862	0.045461	0.0959037	0.077854	0.171203	0.0225374	0.11126	0.0293121	0.381023	0.0042053	0.0571956	0.00333283	0.051044	0.155637	0.029189	0.104536	0.0276469	0.0315438	0.0938441	0.0644254	0.0777031	0.0102471	0.0489266	0.0316928	0.103412	0.0241187	0.155579	0.0572072	0.00397696	0.0421063	0.0236132	0.0719922	0.160765	0.0397019	0.0197774	0.0240501	0.0220423	0.163731	0.102543	0.0779031	0.008782	0.335942	0.0772583	0.296483	0.0322898	0.0863149	0.239484	0.106919	0.238509	0.682806	0.893725	1.06541	1.35806	0.393378	0.0590691	0.384981	0.162572	3.25109
10	-14.4114	0	-14.4114	39.8407	0.0425457	0.0481959	0.223291	0.0613937	0.151273	0.133094	0.0628854	0.0223904	0.238183	0.00490117	0.137421	0.000812809	0.0661638	0.0906358	0.0289704	0.0977639	0.00832554	0.0208799	0.120623	0.0283574	0.061188	0.0147601	0.0418457	0.0449603	0.0760321	0.135127	0.0966802	0.0225422	0.00137068	0.013917	0.0251578	0.0434285	0.127953	0.0138609	0.0229354	0.0176168	0.012861	0.0983503	0.0138995	0.194502	0.0134268	0.191729	0.146289	0.915399	0.00188498	0.0125747	0.0312126	0.00363297	0.0352962	0.806418	0.941646	1.04403	1.20791	0.951141	0.033692	0.0118331	0.00333426	3.01854
20	-20.0066	0	-20.0066	32.2454	0.0344484	0.162806	0.235824	0.104748	0.184227	0.119765	0.0435513	0.0160528	0.140805	0.00746335	0.129622	0.00184723	0.221187	0.0689409	0.111975	0.0532632	0.013792	0.0103006	0.176887	0.020692	0.117061	0.0467959	0.19713	0.064278	0.067377	0.0548625	0.0430735	0.0174816	0.00266822	0.0163378	0.141605	0.154861	0.104732	0.00584197	0.00898822	0.00592887	0.00813066	0.0452159	0.0141569	0.398275	0.00349334	0.181077	0.0584736	0.601308	0.00027272	0.0612655	0.0983566	0.000124896	0.238673	0.785874	0.934316	1.04799	1.23182	0.179374	0.551974	0.252913	0.0157388	3.61604
30	-12.0578	0	-12.0578	10.6606	0.154572	0.033827	0.0891302	0.1126	0.177135	0.038734	0.0292758	0.056549	0.0872076	0.00270687	0.0551032	0.00166586	0.168644	0.0982966	0.0743227	0.0445139	0.0247661	0.0057645	0.126725	0.0341389	0.146843	0.089416	0.118393	0.0131339	0.0164496	0.100918	0.181228	0.0201229	0.00211748	0.0518592	0.0279988	0.145481	0.071779	0.00313302	0.00912296	0.0111126	0.00284008	0.132542	0.0160589	0.0846845	0.00372544	0.201417	0.0630287	0.192153	0.00250483	0.0104543	0.0723403	0.00157715	0.72097	0.641918	0.875689	1.07103	1.41136	0.696989	0.151751	0.14393	0.00733023	2.92908
40	-12.5172	0	-12.5172	10.5341	0.0695145	0.0284988	0.103756	0.115785	0.0521558	0.0767217	0.0147824	0.0295476	0.0465894	0.00104403	0.0630263	0.00215172	0.229944	0.212404	0.12384	0.0989029	0.0316926	0.00539797	0.0981631	0.0123278	0.237555	0.0467132	0.0549044	0.0388768	0.131116	0.0975567	0.119933	0.0108182	0.000728182	0.0535842	0.0284109	0.072763	0.0212758	0.00264774	0.0525974	0.0417039	0.00217438	0.0920397	0.0107039	0.061709	0.00588827	0.190905	0.184806	0.487053	0.00620554	0.0217066	0.137779	0.00172026	0.345536	0.639987	0.874808	1.07128	1.41393	0.88172	0.0826319	0.0171275	0.0185204	2.97566
50	-10.21	0	-10.21	5.50306	0.0545915	0.0242958	0.15683	0.15887	0.0093711	0.0481925	0.0161957	0.0265447	0.0461351	0.000863626	0.0993085	0.0053759	0.122748	0.123874	0.184494	0.0274067	0.0227501	0.00192553	0.083134	0.0279414	0.155958	0.0239413	0.0905228	0.025722	0.199754	0.0911675	0.017217	0.00930222	0.000635236	0.174221	0.0439802	0.0175013	0.0333957	0.0202816	0.115217	0.0875233	0.00147654	0.085259	0.0194193	0.0539574	0.0155484	0.157686	0.0895518	0.0375867	0.00021125	0.00153915	0.00183899	2.91201e-05	0.958795	0.521718	0.815096	1.08233	1.58085	0.325774	0.223891	0.0240498	0.426285	2.77009
60	-21.5771	0	-21.5771	2.73104	0.14721	0.0539591	0.435468	0.238782	0.00609608	0.0622214	0.0501864	0.103167	0.0571975	0.00106449	0.0559089	0.00621091	0.231413	0.10545	0.442511	0.0112934	0.0376733	0.00225534	0.107384	0.0395099	0.0480455	0.0513538	0.0555121	0.0675348	0.317594	0.0967096	0.0695838	0.162709	0.000761945	0.125054	0.0352241	0.0180278	0.0405226	0.0149431	0.149928	0.0968209	0.00688379	0.0416594	0.00785144	0.0774056	0.0269982	0.14914	0.0654306	0.287601	0.00968525	0.0398056	0.359415	0.000771798	0.302721	0.367321	0.715458	1.08082	1.8364	0.728104	0.049109	0.00237001	0.220417	3.92066
70	-25.8716	0	-25.8716	40.0524	0.114439	0.101021	0.280074	0.551899	0.0130108	0.180881	0.011483	0.219385	0.0680661	0.00167493	0.0767312	0.0158046	0.275403	0.0243447	0.162361	0.0243305	0.0750127	0.00183491	0.0941794	0.058327	0.0352056	0.0338008	0.13978	0.0112814	0.166777	0.359712	0.140863	0.070604	0.000450286	0.0369677	0.0410844	0.112076	0.0518222	0.0127238	0.146273	0.0760564	0.00560378	0.116727	0.0072127	0.0350816	0.0296964	0.0807978	0.10264	0.0560696	0.0210665	0.00684583	0.652726	0.00119337	0.262099	0.806908	0.941818	1.04393	1.20734	0.699103	0.0255133	0.00037995	0.275003	4.1635
80	-24.8175	0	-24.8175	52.5631	0.115222	0.204299	0.273286	0.317412	0.0109047	0.114064	0.0577266	0.242115	0.155992	0.00301187	0.00865747	0.0115299	0.140237	0.0659273	0.191513	0.0512594	0.168707	0.00514523	0.101577	0.097858	0.0364298	0.042303	0.0265331	0.00518721	0.0394377	0.199403	0.147068	0.0704447	0.000331261	0.045129	0.0342776	0.0420371	0.0468367	0.0634201	0.110968	0.081913	0.0599526	0.034554	0.124924	0.0805124	0.0140681	0.169388	0.183976	0.252	0.496526	0.00214218	0.0769746	0.000103085	0.172254	0.830527	0.94995	1.03919	1.18033	0.180757	0.0105359	0.000158956	0.808548	3.99554
90	-28.3632	0	-28.3632	28.6547	0.240178	0.0663247	0.0894651	0.0723197	0.0324196	0.0895992	0.0783717	0.238173	0.129458	0.0216372	0.00978378	0.0314789	0.114637	0.106991	0.305089	0.0194502	0.114909	0.00310309	0.153198	0.314424	0.069023	0.0211447	0.0931499	0.00295679	0.056812	0.301842	0.182549	0.126342	0.000427839	0.0970217	0.0386972	0.0386972	0.0352334	0.0715608	0.183851	0.0179053	0.0909326	0.0477052	0.076054	0.0447342	0.00905185	0.371404	0.261551	0.0148682	0.163453	0.000488935	0.173097	9.97542e-05	0.647993	0.773538	0.929798	1.0503	1.24636	0.603294	0.00298471	1.97275e-05	0.393701	4.46966
