Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-27.5707	0	-27.5707	8.5153	0.0368336	0.0268807	0.154779	0.190791	0.134014	0.250101	0.0482799	0.0124396	0.108553	0.0110748	0.0701848	0.0334253	0.0868563	0.204242	0.342092	0.125775	0.308989	0.00122415	0.0881091	0.0934278	0.0459976	0.0725552	0.358718	0.0907767	0.101429	0.0517314	0.0981225	0.0159798	0.0581054	0.0248356	0.0153473	0.0997234	0.0200284	0.121392	0.00857859	0.0990552	0.085202	0.425529	0.0269162	0.0548892	0.0278854	0.12559	0.134637	0.497818	0.257778	0.0434554	0.112174	0.0635499	0.0252249	0.604114	0.85792	1.07549	1.46248	0.344667	0.386111	0.0142766	0.254945	4.4911
10	-19.9711	0	-19.9711	4.28681	0.064144	0.0186071	0.0196261	0.407969	0.0123893	0.217502	0.0575389	0.00504232	0.074764	0.0184191	0.0446935	0.0789617	0.08578	0.0449793	0.348616	0.105919	0.140093	0.000760967	0.121749	0.0588662	0.0326893	0.0226568	0.194683	0.137715	0.40372	0.0203059	0.192109	0.0305203	0.0160267	0.0227409	0.0352812	0.0504325	0.012213	0.0167433	0.012376	0.164606	0.0244072	0.0515861	0.0243585	0.0297644	0.0463266	0.107294	0.17731	0.0718764	0.266838	0.0801799	0.0631589	0.206892	0.311055	0.469456	0.784578	1.08426	1.66171	0.0770621	0.337746	0.318836	0.266357	3.75229
20	-22.8323	0	-22.8323	7.21749	0.204624	0.0123152	0.0506038	0.149917	0.0396739	0.107712	0.146845	0.0125438	0.141646	0.01915	0.122952	0.153756	0.0330814	0.0868937	0.170668	0.186304	0.0464793	0.00223102	0.115244	0.341146	0.0400061	0.023902	0.0916024	0.0372896	0.340788	0.0174002	0.320518	0.0127958	0.0360595	0.0168669	0.0280405	0.320348	0.00201357	0.0078569	0.0277747	0.0901751	0.140077	0.0623627	0.0236459	0.0183401	0.0238887	0.070846	0.127361	0.320311	0.0211614	0.0996969	0.293007	0.00529711	0.260526	0.57429	0.843102	1.07845	1.50416	0.0199444	0.255431	0.46725	0.257375	4.02374
30	-27.5934	0	-27.5934	17.8859	0.0333303	0.0739243	0.136012	0.239194	0.074481	0.106345	0.130122	0.0135305	0.121474	0.0324368	0.0602236	0.213622	0.148415	0.150413	0.123786	0.475445	0.0600062	0.000220969	0.126891	0.107593	0.0643231	0.0338364	0.0546878	0.0534289	0.310176	0.097892	0.337559	0.0208386	0.0607295	0.021533	0.0902801	0.172678	0.00629185	0.0141687	0.0969167	0.0747321	0.153847	0.0627791	0.0161325	0.0257983	0.0220296	0.128439	0.0999521	0.19413	0.184862	0.0230253	0.457004	0.00473158	0.136248	0.717477	0.908124	1.06004	1.31436	0.320769	0.0450907	0.582998	0.0511424	4.44651
40	-24.5325	0	-24.5325	42.8662	0.0442105	0.166185	0.0939351	0.154174	0.041696	0.0624592	0.087554	0.0608238	0.115118	0.0731761	0.084961	0.182461	0.0880172	0.0469508	0.0924033	0.231837	0.0186504	0.000139941	0.0864835	0.0360247	0.0339065	0.0208817	0.0670985	0.152292	0.0703181	0.112292	0.426365	0.0443178	0.126383	0.02318	0.177124	0.310564	0.00396785	0.0124613	0.149755	0.0383999	0.070317	0.0175138	0.0137705	0.0431308	0.0378325	0.23398	0.0624135	0.376047	0.0690349	0.262073	0.000754007	1.17839e-05	0.29208	0.813084	0.943974	1.04271	1.20023	0.540748	0.0931252	0.246416	0.119711	4.01552
50	-22.716	0	-22.716	10.3963	0.0968972	0.199485	0.0997049	0.0546232	0.0190518	0.0923204	0.0228971	0.0577041	0.0259871	0.0658501	0.0865376	0.0812808	0.0478588	0.1669	0.0568959	0.364786	0.0303529	0.000269646	0.162181	0.108856	0.102415	0.0288854	0.307928	0.0714638	0.121115	0.116819	0.137444	0.0349408	0.0624249	0.00409175	0.0524041	0.318336	0.00677956	0.00623276	0.15403	0.0131423	0.0710837	0.0235265	0.0203462	0.158674	0.218924	0.0838822	0.0408932	0.114649	0.00680522	0.238668	0.451115	0.00658845	0.182175	0.637848	0.873828	1.07155	1.41678	0.33989	0.184649	0.096354	0.379107	3.99622
60	-28.7254	0	-28.7254	14.5422	0.181409	0.142393	0.174879	0.0879571	0.00619898	0.227715	0.194184	0.125806	0.0446531	0.142735	0.0844917	0.0646349	0.0440911	0.268659	0.145971	0.0834434	0.0367331	0.000443985	0.224519	0.0517646	0.0549028	0.0371363	0.382452	0.136653	0.18254	0.0407779	0.137889	0.0258123	0.0672052	0.00405488	0.0603073	0.418773	0.00203991	0.0174375	0.124214	0.0154889	0.176473	0.028102	0.0391441	0.0711155	0.136618	0.0782616	0.00635099	0.195569	0.508626	0.134713	0.0273276	0.125089	0.00867543	0.689121	0.896407	1.06447	1.35	0.209295	0.170354	0.154061	0.46629	4.57643
70	-36.7907	0	-36.7907	9.18591	0.270287	0.160834	0.160934	0.101404	0.0451704	0.497165	0.12409	0.0846231	0.0293843	0.0743298	0.13432	0.0283921	0.160899	0.326217	0.08456	0.0479743	0.073907	0.0003577	0.0827544	0.0155006	0.0769096	0.0624819	0.150246	0.690997	0.353096	0.0650295	0.0956841	0.0744329	0.0178481	0.00755685	0.232475	0.3445	0.00192182	0.0305708	0.184009	0.0245188	0.067432	0.0533011	0.126265	0.120802	0.0431748	0.0598284	0.0235649	0.00241798	0.167506	0.423328	0.169736	0.223921	0.0130907	0.617217	0.864204	1.07403	1.44455	0.0306197	0.210672	0.0888438	0.669864	5.40975
80	-36.4787	0	-36.4787	35.0419	0.2999	0.140632	0.149075	0.091303	0.021861	0.451134	0.113709	0.0242771	0.05354	0.422619	0.198315	0.011404	0.245262	0.33917	0.0707223	0.0616647	0.0369512	0.000475952	0.0817916	0.0138935	0.0563983	0.075727	0.0396076	0.042058	0.216505	0.207757	0.131337	0.0796693	0.0127498	0.064512	0.183037	0.0804065	0.00311248	0.113703	0.265677	0.0252955	0.031525	0.434592	0.0666384	0.119821	0.0925446	0.0449358	0.033958	0.270806	0.0231985	0.228975	0.0391439	0.401963	0.0359127	0.794185	0.93731	1.04641	1.2221	0.403615	0.177766	0.0589656	0.359653	5.24927
90	-38.0829	0	-38.0829	20.4003	0.352874	0.12424	0.180516	0.110082	0.0762778	0.156414	0.0684062	0.0313083	0.0755111	0.253182	0.171068	0.0131869	0.38223	0.410759	0.2462	0.0439551	0.0112846	0.00135798	0.188175	0.0208398	0.0504038	0.0725222	0.0328972	0.113558	0.0566632	0.247864	0.110747	0.317853	0.0388854	0.197331	0.343574	0.0347107	0.00245123	0.0790753	0.264789	0.0123742	0.0681878	0.156526	0.0535778	0.0302634	0.13502	0.0818736	0.0638748	0.175825	0.0589048	0.187163	4.58947e-05	0.568226	0.00983541	0.734275	0.914821	1.05725	1.29365	0.236731	0.468334	0.00429169	0.290643	5.48289
